Start,End, 11  car , 11  truck , 11  motorbike , 11  van , 11  bus , 12  car , 12  truck , 12  motorbike , 12  van , 12  bus , 13  car , 13  truck , 13  motorbike , 13  van , 13  bus , 14  car , 14  truck , 14  motorbike , 14  van , 14  bus , 15  car , 15  truck , 15  motorbike , 15  van , 15  bus , 21  car , 21  truck , 21  motorbike , 21  van , 21  bus , 22  car , 22  truck , 22  motorbike , 22  van , 22  bus , 23  car , 23  truck , 23  motorbike , 23  van , 23  bus , 24  car , 24  truck , 24  motorbike , 24  van , 24  bus , 25  car , 25  truck , 25  motorbike , 25  van , 25  bus , 31  car , 31  truck , 31  motorbike , 31  van , 31  bus , 32  car , 32  truck , 32  motorbike , 32  van , 32  bus , 33  car , 33  truck , 33  motorbike , 33  van , 33  bus , 34  car , 34  truck , 34  motorbike , 34  van , 34  bus , 35  car , 35  truck , 35  motorbike , 35  van , 35  bus , 41  car , 41  truck , 41  motorbike , 41  van , 41  bus , 42  car , 42  truck , 42  motorbike , 42  van , 42  bus , 43  car , 43  truck , 43  motorbike , 43  van , 43  bus , 44  car , 44  truck , 44  motorbike , 44  van , 44  bus , 61  car , 61  truck , 61  motorbike , 61  van , 61  bus , 62  car , 62  truck , 62  motorbike , 62  van , 62  bus , 63  car , 63  truck , 63  motorbike , 63  van , 63  bus , 64  car , 64  truck , 64  motorbike , 64  van , 64  bus , 51  car , 51  truck , 51  motorbike , 51  van , 51  bus , 52  car , 52  truck , 52  motorbike , 52  van , 52  bus , 53  car , 53  truck , 53  motorbike , 53  van , 53  bus ,1WE,1EW,3EW,3WE,1NS,1SN,3SN,3NS,EAST,WEST
02:30:00,02:45:00,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,6,0,0,0,0,2,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
02:45:00,03:00:00,0,0,0,0,0,1,0,0,0,0,5,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,1,0,12,0,0,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
03:00:00,03:15:00,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,6,0,1,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03:15:00,03:30:00,0,1,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03:30:00,03:45:00,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03:45:00,04:00:00,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,6,0,0,0,0,4,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04:00:00,04:15:00,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
04:15:00,04:30:00,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04:30:00,04:45:00,0,0,0,0,0,0,0,0,1,0,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04:45:00,05:00:00,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,5,0,2,0,0,3,2,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05:00:00,05:15:00,1,0,0,0,0,2,0,0,0,0,8,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,8,0,0,0,0,1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05:15:00,05:30:00,2,1,0,0,0,2,0,0,0,0,13,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,4,2,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
05:30:00,05:45:00,1,0,0,0,0,0,0,0,5,0,14,1,0,1,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,1,0,0,0,5,0,0,1,0,2,0,1,0,0,7,2,0,1,0,7,1,0,1,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05:45:00,06:00:00,2,0,0,0,0,3,0,0,4,0,26,5,0,0,0,7,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,2,2,1,1,0,0,0,1,1,0,10,1,1,0,0,0,1,0,0,0,12,1,1,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
06:00:00,06:15:00,0,5,0,0,0,3,3,1,8,0,41,5,1,0,0,23,2,0,0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,3,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,1,0,6,1,0,1,0,1,0,0,1,0,5,4,0,0,0,2,2,0,0,0,1,0,2,0,0,4,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
06:15:00,06:30:00,3,1,0,0,0,4,2,0,10,0,47,7,3,0,0,28,5,0,0,0,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,0,0,0,0,4,1,1,0,0,5,7,0,2,0,1,3,0,4,0,12,0,0,0,0,6,1,0,0,0,6,2,1,0,0,20,2,0,0,0,3,0,1,0,0,5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
06:30:00,06:45:00,1,0,0,0,0,6,1,3,13,0,45,17,0,0,0,38,5,0,0,0,26,4,0,0,0,1,2,0,0,0,1,0,0,0,0,2,1,0,0,0,2,1,0,0,0,9,2,1,0,0,13,7,0,3,0,2,3,1,5,0,9,5,2,0,0,9,1,1,0,0,10,3,0,0,0,21,0,0,0,0,7,0,0,0,0,4,1,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
06:45:00,07:00:00,3,2,0,0,0,12,3,1,10,0,68,15,3,0,0,74,2,0,0,0,47,3,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,3,0,0,8,1,0,0,0,22,3,0,1,0,3,2,1,9,0,22,5,0,0,0,13,2,0,0,0,28,6,2,0,0,35,1,0,0,0,10,0,0,0,0,14,0,1,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
07:00:00,07:15:00,3,1,0,0,0,7,7,4,16,0,71,16,1,0,0,82,5,0,0,0,37,6,0,0,0,6,0,1,0,0,0,0,0,0,0,3,1,0,0,0,4,4,1,0,0,12,2,2,0,0,22,2,2,1,0,1,3,1,14,0,20,6,0,0,0,18,1,0,0,0,23,8,0,0,0,30,1,1,0,0,10,1,0,0,0,17,1,1,0,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
07:15:00,07:30:00,5,1,0,0,0,12,4,2,17,0,106,21,1,1,0,145,8,0,1,0,53,3,1,1,0,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,1,0,13,1,2,0,0,33,8,0,1,0,4,4,1,6,0,21,6,2,1,0,20,2,1,0,0,18,16,0,2,0,31,0,2,0,0,7,0,0,0,0,18,0,1,1,0,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
07:30:00,07:45:00,0,1,1,0,0,10,4,6,21,0,108,18,0,0,0,104,7,1,1,0,45,7,1,0,0,11,0,0,0,0,1,0,1,0,0,5,2,1,0,0,12,1,0,0,0,19,0,0,0,0,33,2,7,2,0,4,2,4,16,0,29,6,1,0,0,29,3,7,0,0,21,9,0,0,0,27,1,0,0,0,11,1,0,0,0,19,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6
07:45:00,08:00:00,2,2,0,0,0,21,5,8,13,0,87,13,1,0,0,87,4,0,0,0,47,4,0,2,0,20,0,0,0,0,1,0,0,0,0,8,1,1,0,0,16,1,1,0,0,25,0,2,0,0,46,6,3,4,0,2,0,0,16,0,25,5,2,1,0,32,7,0,0,0,22,4,0,0,0,32,0,3,0,0,22,0,0,0,0,30,2,0,0,0,18,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7
08:00:00,08:15:00,2,2,0,0,0,15,6,8,19,0,99,7,3,2,0,104,3,1,1,0,47,5,0,1,0,30,0,0,0,0,0,0,0,0,0,9,1,0,0,0,15,0,1,1,0,24,0,1,0,0,46,5,5,2,0,8,2,4,13,0,27,12,4,1,0,45,1,0,1,0,47,19,0,0,0,48,0,0,0,0,20,0,2,0,0,30,2,3,1,0,19,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6
08:15:00,08:30:00,4,3,0,0,0,36,5,9,19,0,117,19,3,0,0,144,1,0,1,0,40,6,0,0,0,32,0,0,0,0,0,0,6,0,0,11,1,3,0,0,13,4,2,0,0,25,0,0,0,0,58,9,4,4,0,9,1,3,13,0,35,7,0,0,0,41,2,0,0,0,23,3,1,0,0,50,2,6,0,0,22,1,0,0,0,26,0,1,1,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13
08:30:00,08:45:00,4,0,0,0,0,16,2,13,16,0,118,15,3,1,0,138,4,1,1,0,29,3,0,0,0,40,0,0,0,0,1,0,0,0,0,16,0,0,0,0,23,9,2,0,0,27,2,0,0,0,66,5,5,2,0,3,3,0,16,0,38,7,4,0,0,56,3,0,0,0,50,7,0,0,0,28,2,2,0,0,20,0,2,0,0,32,2,0,0,0,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15
08:45:00,09:00:00,8,2,0,0,0,15,3,6,14,0,99,12,7,1,0,93,9,2,0,0,65,4,1,0,0,22,0,1,0,0,0,0,0,0,0,14,0,0,0,0,10,1,4,0,0,20,2,0,0,0,70,1,2,2,0,3,10,4,8,0,37,9,0,0,0,48,0,4,0,0,30,3,0,0,0,29,2,1,0,0,26,0,0,0,0,41,0,4,0,0,23,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16
09:00:00,09:15:00,9,3,0,0,0,8,4,3,20,0,65,16,9,1,0,65,2,1,1,0,48,2,2,0,0,24,1,0,0,0,0,0,3,0,0,10,0,1,0,0,14,2,2,0,0,27,0,0,0,0,65,5,3,3,0,4,1,1,18,0,50,3,2,2,0,49,3,0,0,0,27,4,1,0,0,37,2,1,0,0,25,0,0,0,0,43,2,1,0,0,31,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9
09:15:00,09:30:00,9,1,0,0,0,28,1,9,19,0,91,17,2,0,0,106,2,1,0,0,38,2,0,0,0,18,0,1,0,0,0,0,2,0,0,13,2,1,0,0,23,1,4,1,0,37,0,1,0,0,70,4,3,1,0,4,1,2,6,0,44,8,2,0,0,42,4,2,0,0,26,4,1,0,0,66,1,0,0,0,20,1,6,0,0,29,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
09:30:00,09:45:00,9,2,0,0,0,27,3,5,9,0,107,9,2,0,0,118,5,0,0,0,42,0,1,0,0,35,1,0,0,0,0,0,1,0,0,16,0,0,0,0,22,0,7,0,0,33,2,2,0,0,71,7,5,2,0,3,1,0,18,0,38,5,0,0,0,50,1,1,0,0,28,5,2,0,0,51,0,1,0,0,19,1,0,0,0,38,0,0,0,0,26,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7
09:45:00,10:00:00,4,0,0,0,0,24,4,10,7,0,117,7,0,1,0,127,2,0,0,0,45,1,1,0,0,14,0,0,0,0,0,0,0,0,0,14,1,0,0,0,20,1,2,1,0,30,0,2,0,0,71,8,6,0,0,0,0,0,17,0,37,0,1,0,0,35,3,2,0,0,28,6,1,0,0,63,2,3,0,0,23,0,3,0,0,33,3,0,0,0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
10:00:00,10:15:00,2,1,0,0,0,16,1,9,18,0,92,14,2,0,0,107,0,2,0,0,63,2,0,0,0,14,0,1,0,0,2,0,1,0,0,23,0,1,0,0,19,1,1,1,0,29,0,0,0,0,97,15,2,1,0,9,1,0,17,0,38,6,0,0,0,41,1,2,0,0,37,2,1,0,0,55,2,1,0,0,20,0,0,0,0,35,3,3,0,0,25,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5
10:15:00,10:30:00,5,2,0,0,0,23,0,12,12,0,76,6,2,0,0,70,4,2,0,0,66,2,0,0,0,22,0,0,0,0,2,0,5,0,0,19,2,2,0,0,16,4,1,0,0,32,3,1,0,0,74,6,1,1,0,7,1,1,10,0,41,3,1,1,0,43,1,0,0,0,36,4,2,0,0,18,2,3,0,0,15,0,1,0,0,36,1,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
