Start,End,11113bus,11113car,11113motorbike,11113truck,11212bus,11212car,11212motorbike,11212truck,11323bus,11323car,11323motorbike,11323truck,21131bus,21131car,21131motorbike,21131truck,21213bus,21213car,21213motorbike,21213truck,12223person,22143person
06:45:00,07:00:00,1,133,0,5,0,20,0,0,0,29,0,3,1,52,0,3,1,3,0,2,26,57
07:00:00,07:15:00,0,129,0,4,0,19,0,0,0,23,0,3,2,31,0,1,0,2,0,0,39,71
07:15:00,07:30:00,0,117,0,5,0,30,0,0,0,27,0,5,3,10,0,2,0,4,0,1,41,78
07:30:00,07:45:00,1,113,0,5,0,21,0,0,0,33,0,3,3,6,0,0,0,2,0,0,40,91
07:45:00,08:00:00,2,113,0,4,0,29,0,0,0,33,0,2,0,17,0,3,2,2,0,1,42,64
08:00:00,08:15:00,1,149,0,5,0,22,0,0,0,37,0,4,1,8,0,2,0,2,0,0,46,91
08:15:00,08:30:00,2,150,0,5,0,20,0,0,0,43,0,0,2,31,0,2,0,6,0,0,54,109
08:30:00,08:45:00,0,177,0,2,0,25,0,0,0,34,0,5,2,16,0,1,0,4,0,1,49,112
08:45:00,09:00:00,0,145,0,9,0,38,0,1,0,46,0,1,2,49,0,4,0,5,0,0,48,123
09:00:00,09:15:00,2,172,0,5,0,32,0,0,0,32,0,3,2,45,0,5,1,1,0,0,45,61
09:15:00,09:30:00,3,186,0,9,0,21,0,0,0,48,0,2,3,111,0,7,1,5,0,0,56,136
09:30:00,09:45:00,0,196,0,5,0,33,0,0,0,46,0,2,2,79,1,7,0,5,0,0,53,102
09:45:00,10:00:00,1,252,0,12,0,27,0,0,0,32,0,3,4,71,0,3,1,2,0,0,37,98
10:00:00,10:15:00,0,248,0,6,0,21,0,1,0,52,0,1,3,91,0,4,0,5,0,1,51,105
10:15:00,10:30:00,3,312,1,8,0,43,0,0,0,49,0,0,4,84,0,5,1,5,0,1,47,108
10:30:00,10:45:00,3,287,0,7,0,47,0,1,0,66,0,2,4,69,0,8,0,13,0,1,40,120
10:45:00,11:00:00,3,331,0,9,0,43,0,0,0,47,0,2,4,92,2,9,0,14,0,0,52,101
11:00:00,11:15:00,0,363,0,7,0,71,0,0,0,62,0,4,5,75,0,5,1,5,0,1,47,103
11:15:00,11:30:00,5,332,0,5,0,82,0,0,0,61,0,0,4,167,1,5,0,4,0,0,56,103
11:30:00,11:45:00,2,333,0,4,0,93,0,0,0,62,0,2,10,190,1,9,0,4,0,0,51,84
11:45:00,12:00:00,6,294,2,6,0,80,0,0,0,66,0,2,3,163,1,9,1,4,0,0,47,133
12:00:00,12:15:00,1,380,2,3,1,64,0,0,0,44,0,1,7,80,3,5,0,6,0,0,50,98
12:15:00,12:30:00,5,336,2,1,0,57,0,0,0,47,0,2,3,69,1,3,0,8,0,0,47,112
12:30:00,12:45:00,3,326,0,5,0,69,0,0,0,39,0,4,4,59,2,1,1,11,0,0,54,124
12:45:00,13:00:00,2,318,0,6,0,64,0,1,0,58,1,4,4,68,1,2,0,5,0,0,58,137
13:00:00,13:15:00,3,331,0,1,0,70,0,2,0,44,0,1,4,144,1,5,2,7,0,0,53,106
13:15:00,13:30:00,2,315,0,3,0,72,0,0,0,50,0,0,8,104,0,2,1,2,0,0,49,92
13:30:00,13:45:00,4,323,0,7,0,68,0,0,0,52,0,0,3,118,0,3,0,3,0,0,57,112
13:45:00,14:00:00,1,333,0,6,0,72,2,0,0,53,0,2,4,65,0,5,0,12,0,0,49,106
14:00:00,14:15:00,2,265,0,1,0,75,0,0,0,56,0,4,2,57,1,4,1,8,0,0,37,117
14:15:00,14:30:00,9,321,0,5,0,75,1,0,0,42,0,1,4,89,0,4,0,6,0,0,67,127
14:30:00,14:45:00,3,282,0,7,0,88,1,1,0,47,0,1,3,101,0,2,0,8,0,2,35,110
14:45:00,15:00:00,4,269,0,1,0,86,0,0,0,57,0,3,4,96,1,4,1,9,0,0,42,102
15:00:00,15:15:00,6,268,0,3,0,64,0,1,0,54,0,0,5,86,0,5,0,5,0,0,54,102
15:15:00,15:30:00,6,231,0,3,0,59,0,0,0,46,0,5,4,63,2,5,0,5,0,0,51,96
15:30:00,15:45:00,6,294,0,4,0,67,0,0,0,42,0,4,3,90,0,2,1,12,0,2,53,106
15:45:00,16:00:00,3,225,0,1,0,88,0,0,0,44,0,0,4,47,0,2,1,9,0,0,33,114
16:00:00,16:15:00,2,273,0,7,0,92,0,0,0,42,0,0,2,63,0,2,1,2,0,0,54,112
16:15:00,16:30:00,6,220,0,3,0,83,0,0,0,42,0,3,6,54,0,3,0,4,0,3,50,100
16:30:00,16:45:00,3,202,0,7,0,84,0,1,0,49,0,2,5,30,0,1,1,5,0,0,40,83
16:45:00,17:00:00,2,208,0,2,0,72,0,1,0,42,0,2,0,20,0,1,0,9,0,0,49,86
17:00:00,17:15:00,1,216,0,8,0,58,0,0,0,37,0,2,0,29,0,0,0,7,0,0,36,106
17:15:00,17:30:00,5,215,0,1,0,43,0,0,0,28,0,0,0,23,0,0,0,11,0,2,59,65
17:30:00,17:45:00,2,220,0,3,0,57,0,0,0,34,0,0,0,36,0,0,0,8,0,5,48,101
17:45:00,18:00:00,4,228,0,0,0,84,0,0,0,53,0,1,2,110,1,1,0,5,0,0,65,132
18:00:00,18:15:00,6,181,0,1,0,65,0,0,0,39,0,3,1,99,1,2,0,8,0,1,56,147
18:15:00,18:30:00,6,191,0,0,0,37,0,0,0,15,0,0,1,99,0,0,1,5,0,0,64,158
18:30:00,18:45:00,5,189,0,2,0,64,0,0,0,15,0,0,2,57,0,0,0,12,0,0,72,150
18:45:00,19:00:00,1,197,0,0,0,53,0,0,0,19,0,3,2,64,0,0,0,4,0,0,51,123
19:00:00,19:15:00,5,190,0,2,0,36,0,0,0,13,0,0,2,53,0,0,0,2,0,0,45,122
19:15:00,19:30:00,3,178,0,1,0,46,0,0,0,15,0,2,2,78,0,1,0,1,0,0,55,137
19:30:00,19:45:00,3,159,0,1,0,26,0,0,0,12,0,2,2,46,0,0,0,4,0,0,52,133
19:45:00,20:00:00,4,161,0,1,0,35,0,0,0,10,0,1,2,25,1,0,0,4,0,0,53,102
20:00:00,20:15:00,3,157,0,1,0,21,0,0,0,11,0,0,2,43,0,0,0,4,0,0,26,90
20:15:00,20:30:00,2,150,0,3,0,28,0,0,0,9,0,0,2,41,0,0,0,4,0,0,23,85
20:30:00,20:45:00,2,147,0,1,0,39,0,0,0,19,0,1,1,52,0,0,0,7,0,1,29,50
20:45:00,21:00:00,1,134,0,0,0,29,0,0,0,2,0,1,1,27,0,0,0,3,0,0,24,64
21:00:00,21:15:00,2,128,0,1,0,28,0,0,0,16,0,0,1,59,0,0,0,4,0,1,19,64
21:15:00,21:30:00,2,135,0,0,0,32,0,0,0,15,0,0,1,57,0,0,0,1,0,1,25,64
21:30:00,21:45:00,2,120,0,1,0,36,0,0,0,13,0,0,2,27,0,0,0,1,0,0,30,60
21:45:00,22:00:00,1,135,0,1,0,32,0,0,0,14,0,0,1,25,0,0,0,1,0,0,9,43
22:00:00,22:15:00,1,140,0,0,0,27,0,0,0,9,0,0,1,39,0,1,0,3,0,0,19,38
22:15:00,22:30:00,1,148,0,1,0,19,0,0,0,10,0,0,1,37,0,0,0,1,0,0,10,25
22:30:00,22:45:00,4,108,0,1,0,23,0,0,0,3,0,0,1,27,0,1,0,1,0,0,13,59
22:45:00,23:00:00,2,89,0,1,0,24,0,0,0,9,0,1,2,25,0,1,0,4,0,3,18,57
23:00:00,23:15:00,4,93,0,0,0,20,0,0,0,9,0,1,1,38,0,1,0,2,0,0,7,15
23:15:00,23:30:00,2,86,0,0,0,16,0,0,0,13,0,0,2,27,1,0,0,1,0,1,17,29
23:30:00,23:45:00,2,91,0,1,0,19,0,0,0,4,0,1,1,26,0,0,1,2,0,0,5,17
23:45:00,24:00:00,1,80,0,0,0,16,0,0,0,8,0,1,1,20,0,0,0,1,0,0,5,20
