Start,End,11113bus,11113car,11113motorbike,11113truck,11212bus,11212car,11212motorbike,11212truck,11323bus,11323car,11323motorbike,11323truck,21131bus,21131car,21131motorbike,21131truck,21213bus,21213car,21213motorbike,21213truck,12223person,22143person
09:15:00,09:30:00,5,182,0,2,0,26,0,0,0,37,0,5,4,97,0,1,1,5,0,2,4,34
09:30:00,09:45:00,5,210,0,1,0,18,0,1,0,35,0,3,2,135,0,7,0,5,0,0,17,31
09:45:00,10:00:00,5,188,0,4,0,45,0,0,0,34,0,3,3,89,0,10,0,7,0,2,8,32
10:00:00,10:15:00,3,138,0,1,0,56,0,1,0,40,0,2,0,71,0,10,0,7,0,0,3,23
10:15:00,10:30:00,5,184,0,1,0,58,0,0,0,28,0,4,2,41,0,1,0,2,0,0,11,26
10:30:00,10:45:00,3,186,0,0,0,66,0,1,0,29,0,2,0,79,0,5,0,6,0,0,20,43
10:45:00,11:00:00,4,189,0,4,0,65,0,0,0,37,0,0,1,89,0,3,0,6,0,0,10,21
11:00:00,11:15:00,2,179,0,3,0,68,0,0,0,47,0,1,2,76,0,8,0,3,0,0,18,43
11:15:00,11:30:00,7,221,0,1,0,67,0,0,0,34,0,2,0,135,1,9,0,2,0,0,21,26
11:30:00,11:45:00,3,222,0,2,0,60,0,1,0,38,0,1,1,107,0,5,0,1,0,1,20,41
11:45:00,12:00:00,5,225,0,2,0,79,0,1,0,50,0,2,0,69,0,1,0,3,0,0,12,24
12:00:00,12:15:00,3,237,0,4,0,60,0,0,0,37,0,0,0,37,0,3,0,3,0,0,13,24
12:15:00,12:30:00,5,222,0,2,0,61,0,0,0,39,0,0,1,43,0,0,1,5,0,0,7,29
12:30:00,12:45:00,3,199,0,0,0,65,0,0,0,28,0,1,2,36,0,2,0,7,0,0,5,20
12:45:00,13:00:00,4,171,0,2,0,63,0,1,0,40,0,1,1,48,0,1,1,3,0,0,2,29
13:00:00,13:15:00,3,198,0,3,0,62,0,0,0,42,0,2,0,59,0,2,1,4,0,0,14,17
13:15:00,13:30:00,6,148,0,2,0,70,0,1,0,41,0,1,0,52,0,2,1,3,0,0,3,8
13:30:00,13:45:00,4,163,0,1,0,58,0,0,0,48,0,3,1,72,0,8,0,10,0,0,3,7
13:45:00,14:00:00,5,181,0,0,0,67,0,0,0,43,0,3,0,59,0,3,0,5,0,0,3,6
14:00:00,14:15:00,3,147,0,1,0,53,0,0,0,43,0,1,0,36,0,0,0,7,0,1,8,10
14:15:00,14:30:00,6,151,0,1,0,61,0,0,0,34,0,0,0,41,0,3,0,2,0,0,6,14
14:30:00,14:45:00,3,142,0,2,0,53,0,1,0,47,0,3,0,49,0,1,0,3,0,0,6,14
14:45:00,15:00:00,2,135,0,0,0,58,0,0,0,38,0,0,0,40,0,0,0,2,0,0,2,8
15:00:00,15:15:00,5,116,0,0,0,63,0,2,0,33,0,0,0,29,0,0,0,5,0,1,8,7
15:15:00,15:30:00,5,137,0,1,0,44,0,1,0,38,0,2,0,39,0,4,0,0,0,1,1,8
15:30:00,15:45:00,2,154,0,1,0,55,0,0,0,41,0,1,0,39,0,1,0,5,0,0,1,5
15:45:00,16:00:00,4,148,0,1,0,59,0,2,0,27,0,1,2,37,0,0,0,3,0,0,6,7
16:00:00,16:15:00,3,138,0,0,0,55,0,1,0,38,0,3,0,32,0,0,0,5,0,1,5,12
16:15:00,16:30:00,5,144,0,2,0,63,0,1,0,38,0,3,0,37,0,1,1,6,0,0,6,18
16:30:00,16:45:00,3,160,0,0,0,61,0,1,0,50,0,4,0,63,0,3,0,5,0,0,5,19
16:45:00,17:00:00,3,104,0,0,0,42,0,0,0,33,0,2,0,47,0,2,0,1,0,1,5,19
17:00:00,17:15:00,3,133,0,0,0,50,0,0,0,32,0,1,0,54,0,2,0,1,0,0,4,8
17:15:00,17:30:00,6,223,0,2,0,42,0,0,0,30,0,1,2,56,0,0,0,3,0,0,9,19
17:30:00,17:45:00,3,141,0,1,0,28,0,0,0,37,0,0,4,39,0,0,0,5,0,0,7,21
17:45:00,18:00:00,0,64,0,0,0,19,0,0,0,28,0,2,0,46,0,0,0,8,0,0,5,10
18:00:00,18:15:00,0,18,0,0,0,8,0,0,0,11,0,0,0,14,0,0,0,7,0,0,3,15
18:15:00,18:30:00,0,52,0,1,0,10,0,0,0,7,0,0,0,19,0,1,0,2,0,0,2,4
18:30:00,18:45:00,0,81,0,2,0,12,0,0,0,6,0,0,1,12,0,0,0,1,0,0,0,11
18:45:00,19:00:00,0,58,0,2,0,8,0,0,0,12,0,0,2,12,0,0,0,1,0,0,2,13
19:00:00,19:15:00,2,55,0,1,0,11,0,0,0,13,0,1,0,9,0,1,0,2,0,0,0,10
19:15:00,19:30:00,0,54,0,1,0,5,0,0,0,4,0,1,1,7,0,0,0,0,0,1,3,8
19:30:00,19:45:00,1,60,0,0,0,4,0,0,0,5,0,0,0,20,0,0,0,1,0,0,1,11
19:45:00,20:00:00,2,56,0,0,0,10,0,0,0,3,0,1,1,23,0,0,0,0,0,0,3,15
20:00:00,20:15:00,1,63,0,2,0,9,0,0,0,7,0,0,0,8,0,0,0,2,0,0,7,17
20:15:00,20:30:00,0,19,0,0,0,1,0,0,0,2,0,0,0,9,0,0,0,0,0,0,1,6
20:30:00,20:45:00,0,36,0,0,0,8,0,0,0,6,0,0,0,10,0,1,0,1,0,0,0,4
20:45:00,21:00:00,2,40,0,0,0,5,0,0,0,5,0,1,0,11,0,0,0,1,0,0,0,2
21:00:00,21:15:00,0,71,0,0,0,7,0,0,0,7,0,1,0,13,0,0,0,2,0,0,0,6
21:15:00,21:30:00,0,47,0,2,0,5,0,0,0,6,0,0,1,8,0,2,0,1,0,0,1,2
21:30:00,21:45:00,0,37,0,1,0,3,0,0,0,4,0,0,0,8,0,1,0,0,0,0,0,0
21:45:00,22:00:00,0,26,0,0,0,2,0,0,0,4,0,0,1,9,0,0,0,1,0,0,0,1
22:00:00,22:15:00,0,25,0,2,0,3,0,0,0,3,0,0,0,10,0,0,0,2,0,0,1,2
22:15:00,22:30:00,1,22,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0
22:30:00,22:45:00,1,11,0,0,0,9,0,0,0,7,0,0,0,6,0,0,0,1,0,0,0,0
22:45:00,23:00:00,1,17,0,0,0,7,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0
23:00:00,23:15:00,0,16,0,0,0,5,0,0,0,5,0,0,0,3,0,0,0,1,0,0,0,2
23:15:00,23:30:00,0,12,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,0,0,0,3,4
23:30:00,23:45:00,0,18,0,0,0,2,0,0,0,4,0,2,0,5,0,0,0,1,0,0,0,3
23:45:00,24:00:00,3,14,0,0,0,2,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0
