Start,End,11113bus,11113car,11113motorbike,11113truck,11212bus,11212car,11212motorbike,11212truck,11323bus,11323car,11323motorbike,11323truck,21131bus,21131car,21131motorbike,21131truck,21213bus,21213car,21213motorbike,21213truck,12223person,22143person
18:00:00,18:15:00,3,195,0,0,0,30,0,0,0,11,0,3,1,38,0,0,0,2,0,0,47,107
18:15:00,18:30:00,0,126,0,0,0,8,0,0,0,9,0,1,3,31,0,0,0,5,0,0,36,69
18:30:00,18:45:00,2,106,0,0,0,20,0,0,0,14,0,7,3,60,0,0,0,3,0,0,28,73
18:45:00,19:00:00,0,92,0,0,0,20,0,0,0,10,0,0,3,53,0,0,0,0,0,0,10,40
19:00:00,19:15:00,1,88,0,0,0,9,0,0,0,9,0,2,3,33,0,0,0,2,0,3,14,50
19:15:00,19:30:00,1,85,0,1,0,10,0,0,0,5,0,0,0,22,0,0,0,6,0,0,8,42
19:30:00,19:45:00,1,61,0,1,0,9,0,0,0,7,0,0,2,24,0,1,0,0,0,0,5,30
19:45:00,20:00:00,1,76,0,1,0,11,0,0,0,3,0,0,1,38,0,0,0,1,0,0,15,47
20:00:00,20:15:00,2,81,0,0,0,15,0,0,0,6,0,0,1,37,0,0,1,1,0,0,7,24
20:15:00,20:30:00,1,91,0,0,0,8,0,0,0,15,0,0,4,22,0,0,0,2,0,0,7,22
20:30:00,20:45:00,1,78,0,0,0,14,0,0,0,5,0,0,2,24,0,0,0,0,0,0,18,46
20:45:00,21:00:00,0,71,0,0,0,5,0,0,0,8,0,0,1,14,0,0,0,2,0,0,6,15
21:00:00,21:15:00,1,19,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
21:15:00,21:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:30:00,21:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:45:00,22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22:00:00,22:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22:15:00,22:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22:30:00,22:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22:45:00,23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:00:00,23:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:15:00,23:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:30:00,23:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:45:00,24:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
